[0.82339942 0.63604932 0.33690633 0.84128281 0.96781399 0.55116409],[0.64077674 0.74560318 0.82507754 0.11816466 0.61825959 0.7719796 ],[0.38251952 0.70907139 0.52726138 0.84471067 0.83665783 0.26250448],[0.0035931  0.53895194 0.3740613  0.22919708 0.34977764 0.05531381],[0.45601231 0.27243078 0.86869659 0.04875727 0.90308156 0.76015135],[0.67175613 0.54628521 0.85324207 0.32746244 0.43480122 0.75739586]
[0.15203244 0.80594404 0.98075153 0.17626844 0.95545586 0.46477364],[0.16540241 0.33857858 0.51228039 0.7572357  0.4511574  0.81574516],[0.24575971 0.49388183 0.22647193 0.22413757 0.05923854 0.53378362],[0.84179768 0.80224264 0.59175601 0.01609315 0.12029337 0.59845903],[0.87890333 0.86901685 0.35071173 0.47678518 0.61799107 0.82852048],[0.47708664 0.67192086 0.13651628 0.09552428 0.23512607 0.34703392]
[0.83020673 0.97390899 0.33996349 0.96139865 0.04964892 0.56294311],[0.76062432 0.99601641 0.52532754 0.89235311 0.15981079 0.0408477 ],[0.2080755  0.78250754 0.15012673 0.99466416 0.68963979 0.89034816],[0.64862841 0.79269531 0.47462549 0.48111665 0.1702613  0.45242206],[0.05064403 0.75239908 0.87103261 0.38880739 0.55124922 0.24383446],[0.34891165 0.43247088 0.34875819 0.22303465 0.90346866 0.59964167]
[0.84631266 0.24175965 0.42775147 0.03687538 0.57422891 0.14454487],[0.84490367 0.53997745 0.79317221 0.68791302 0.04232976 0.40550925],[0.96503435 0.96763255 0.66143872 0.21046189 0.49874167 0.22470612],[0.83146373 0.71946386 0.77024449 0.43291733 0.3415447  0.6343379 ],[0.41269203 0.08754758 0.18129386 0.67143514 0.40832041 0.51208011],[0.01664779 0.46846588 0.78766601 0.1785244  0.25427384 0.86424581]
[0.67058539 0.10076621 0.21207234 0.18436526 0.92472441 0.69916271],[0.90080883 0.37628668 0.5507335  0.34940074 0.8440785  0.51869387],[0.76108513 0.35858391 0.68291648 0.47727716 0.08059202 0.60177853],[0.15893477 0.72413197 0.72564342 0.64673936 0.77742694 0.09910105],[0.69066058 0.24351625 0.09185983 0.99681018 0.54698414 0.16819849],[0.8920233  0.05195657 0.57672982 0.69698318 0.24100313 0.8229865 ]
[0.77260316 0.29774753 0.83300197 0.37708898 0.38114603 0.81293276],[0.67834827 0.36142474 0.41356209 0.76702528 0.43129289 0.02408734],[0.76970898 0.38177491 0.3115718  0.37888338 0.61078703 0.9420117 ],[0.74287541 0.07038142 0.8463697  0.40866644 0.62408554 0.54412575],[0.46015527 0.95062556 0.16955354 0.91216057 0.41027266 0.02960143],[0.95940962 0.91614575 0.44723522 0.20091349 0.17954105 0.57340493]
[0.43214232 0.89136589 0.77666682 0.03179745 0.5434293  0.56078041],[0.92370875 0.8406472  0.82648149 0.51166859 0.4564697  0.45807205],[0.73097592 0.90382603 0.81203086 0.72818326 0.97221973 0.37031104],[0.58732302 0.81278189 0.97730642 0.95234288 0.43333652 0.88370959],[0.70604095 0.33944889 0.23303608 0.80204365 0.80061388 0.48597753],[0.43819339 0.46259758 0.56033087 0.70868311 0.02438748 0.17627865]
[0.0256948  0.07177118 0.47111311 0.21537386 0.76298976 0.64136495],[0.90044902 0.1614862  0.07410054 0.87957053 0.33515371 0.26605143],[0.92467587 0.77451741 0.32191047 0.33174778 0.48361314 0.13302129],[0.66369165 0.99342247 0.07469237 0.80266687 0.20038347 0.89772408],[0.87662429 0.55029734 0.0868641  0.62241953 0.68452047 0.20425731],[0.98332753 0.09534478 0.01724296 0.26434059 0.18503949 0.08949275]
[0.50521028 0.59202533 0.82515619 0.16256584 0.31833953 0.94748506],[0.42410839 0.21236209 0.39467903 0.98836131 0.29879304 0.28542421],[0.22739148 0.00291999 0.72072199 0.14318264 0.41209096 0.37116251],[0.30654769 0.76317863 0.1204654  0.36899775 0.18640219 0.77010393],[0.51342532 0.89589857 0.19747817 0.01247923 0.41606185 0.67054971],[0.05495974 0.66601096 0.39112904 0.99804576 0.05254263 0.24209067]
[0.47758957 0.29331969 0.72537588 0.23611612 0.13054353 0.65458944],[0.62971239 0.30021337 0.05584801 0.21028095 0.5874302  0.8492647 ],[0.19955468 0.29528395 0.79824355 0.17504068 0.115083   0.20551027],[0.77638369 0.00611681 0.60579084 0.14272171 0.99791788 0.66598358],[0.27976514 0.81466278 0.14941906 0.79470057 0.74137289 0.76956641],[0.94097752 0.23061506 0.34972753 0.62306663 0.9214407  0.55045403]
[0.16670133 0.76035323 0.12362461 0.64373436 0.562657   0.56544795],[0.87256887 0.28044559 0.33040285 0.66861529 0.30859782 0.25692939],[0.42858407 0.63103177 0.54332894 0.92167188 0.56973737 0.18014743],[0.42282804 0.83049922 0.32865136 0.62941968 0.5739192  0.40593343],[0.22307666 0.75909597 0.00238391 0.63407829 0.45807911 0.395139  ],[0.78802407 0.28577626 0.99719325 0.01891246 0.42620963 0.35249806]
[0.28067812 0.88830999 0.50046086 0.9442074  0.3853131  0.48262285],[0.8355877  0.17862023 0.90171655 0.31237461 0.01909053 0.00297007],[0.86462575 0.34555695 0.79095408 0.65290984 0.17238005 0.46588839],[0.06165478 0.16688188 0.50022462 0.52468796 0.02841728 0.99437202],[0.48949758 0.49937734 0.3260995  0.89646253 0.25644709 0.71433161],[0.81199942 0.09003768 0.06549644 0.04434703 0.3503813  0.38215703]
[0.61234537 0.91766513 0.26067867 0.03655155 0.55507749 0.21235161],[0.86225958 0.55467046 0.56207761 0.95746736 0.78193827 0.08620122],[0.34958227 0.87013969 0.88669225 0.37684067 0.70208261 0.05171849],[0.30204333 0.6529288  0.03526631 0.65123694 0.3494887  0.2771382 ],[0.39519384 0.88457922 0.1623606  0.317355   0.73748799 0.906378  ],[0.90986459 0.38308701 0.00878575 0.97532652 0.37385468 0.90609581]
[0.38974677 0.81979892 0.64189724 0.19187365 0.66058501 0.32837019],[0.08774964 0.46336774 0.54122708 0.73121846 0.76624562 0.37714215],[0.7940457  0.53416653 0.15858982 0.53003911 0.71944135 0.68500355],[0.24243309 0.53243779 0.6955209  0.03341869 0.05925485 0.79651107],[0.80903826 0.20480266 0.41015359 0.98495761 0.51232695 0.03021925],[0.19437117 0.11097033 0.51328587 0.48487129 0.67534051 0.68768109]
[0.04614379 0.79822459 0.85027673 0.70296968 0.69736713 0.45551359],[0.71942968 0.54876479 0.06178575 0.58954984 0.25155191 0.37921024],[0.39698879 0.25839543 0.83644152 0.22526498 0.68465668 0.64742989],[0.47637858 0.29148818 0.2309595  0.10726296 0.16191049 0.37451621],[0.71172715 0.3712968  0.0836089  0.78749754 0.37768384 0.84444102],[0.1209395  0.07582385 0.5434763  0.55459203 0.97202085 0.06775819]
[0.7469131  0.74585437 0.65828291 0.60458018 0.43473655 0.12996029],[0.25932933 0.60697715 0.57022822 0.39162252 0.13627156 0.44855187],[0.16897002 0.62743403 0.95112837 0.11308507 0.81124518 0.90914607],[0.872228   0.03037531 0.29990303 0.23939337 0.5672779  0.76485556],[0.14944386 0.00502754 0.52439716 0.26234242 0.79586874 0.44538641],[0.11821059 0.15305141 0.28653086 0.04720454 0.33657488 0.61126286]
[0.47108379 0.79812    0.5538783  0.8979461  0.49277978 0.07276274],[0.23963387 0.25862566 0.47549287 0.96037676 0.60600712 0.33684776],[0.05184774 0.04426882 0.28274272 0.57191835 0.45519943 0.1931041 ],[0.46130812 0.60131074 0.62601758 0.32433088 0.91463447 0.12650787],[0.22074786 0.3920042  0.7655815  0.15315881 0.27093742 0.74229986],[0.00981912 0.529314   0.2340372  0.06254872 0.11606929 0.74909246]
[0.26481612 0.24198233 0.35416879 0.77687685 0.96775668 0.14764658],[0.58117029 0.74180067 0.96876777 0.37966094 0.01820676 0.2509702 ],[0.80679844 0.79397171 0.15177733 0.9142035  0.23634929 0.75082355],[0.32703753 0.13710197 0.98914316 0.26632852 0.1921368  0.02323717],[0.88997163 0.64016864 0.34033659 0.93896373 0.69683907 0.21336421],[0.05272502 0.84997132 0.07291673 0.30691162 0.48486773 0.42088661]
[0.21251551 0.23397258 0.7814529  0.90576113 0.84365448 0.80911538],[0.81699885 0.15434028 0.97290181 0.4162153  0.02973936 0.68759582],[0.27326954 0.27594351 0.11147055 0.44214714 0.05852437 0.28008722],[0.2953303  0.60369046 0.57212161 0.34456146 0.23255798 0.70993094],[0.29081478 0.00200893 0.23577336 0.69514063 0.93868011 0.30103891],[0.74648996 0.99960792 0.88219529 0.67466911 0.0750427  0.74083967]
[0.13996588 0.68064296 0.93643531 0.78129195 0.56171929 0.63834728],[0.08714138 0.73853407 0.62075386 0.66799324 0.75224227 0.54040558],[0.70753898 0.81112317 0.50704213 0.05590912 0.17691493 0.06392858],[0.74306257 0.18936205 0.43457072 0.83874108 0.59860575 0.01083753],[0.70861394 0.07603659 0.76681759 0.02790754 0.71942985 0.82595116],[0.67059449 0.23601664 0.39958907 0.71105881 0.99006411 0.13088308]
[0.81140257 0.91249087 0.08568052 0.17856628 0.1525052  0.71702473],[0.26434015 0.62044785 0.63097164 0.90349022 0.25246623 0.75950013],[0.98891528 0.04536508 0.81022871 0.4304416  0.11657626 0.85117623],[0.9590025  0.36941397 0.21418894 0.74389799 0.5151535  0.50873108],[0.62419077 0.07105632 0.76611704 0.35726401 0.95816386 0.60231336],[0.84770049 0.04465279 0.94121309 0.02459637 0.87708078 0.59252277]
[0.90638485 0.56297839 0.59126511 0.27828391 0.92970124 0.62478423],[0.25771218 0.87932656 0.55540473 0.3955605  0.46938861 0.66665535],[0.54148452 0.74315858 0.0118639  0.96444523 0.59864374 0.16422184],[0.87509234 0.89286433 0.39408588 0.80061644 0.43263632 0.81862178],[0.60273021 0.99795982 0.01997563 0.98645263 0.90052146 0.25740512],[0.85127481 0.43856913 0.14309826 0.01841282 0.84448488 0.54209157]
[0.0436167  0.30929747 0.91087754 0.42701569 0.04365254 0.95568202],[0.91982678 0.42910265 0.66457234 0.48599791 0.08079682 0.22841152],[0.26814844 0.64540253 0.08947796 0.04283789 0.24352704 0.8147139 ],[0.47043746 0.80763336 0.47613249 0.32682791 0.04856649 0.11929761],[0.85501233 0.18782503 0.39205017 0.49897909 0.24280863 0.0398491 ],[0.00473441 0.47254117 0.82986681 0.18786263 0.77637183 0.84993354]
[0.89570758 0.35045134 0.8543755  0.72994551 0.26024302 0.59206495],[0.89689884 0.02846149 0.94918079 0.91408716 0.51835228 0.56777838],[0.7203263  0.65790298 0.35963402 0.03293302 0.91738289 0.98411945],[0.35852634 0.07502057 0.79314015 0.35209966 0.65404432 0.10838993],[0.94001001 0.0174932  0.73571721 0.2313451  0.0278011  0.00336154],[0.62310681 0.08132377 0.88656424 0.83341224 0.08422345 0.72114501]
[0.6352776  0.07646338 0.19084909 0.43648785 0.20133228 0.10797361],[0.93174871 0.17723223 0.34446063 0.12417004 0.6981987  0.34801591],[0.24769663 0.67032876 0.62941004 0.74819071 0.91598884 0.42830668],[0.93670627 0.59663062 0.81253599 0.68079717 0.75802814 0.87195941],[0.93302858 0.25292064 0.07751273 0.37327504 0.47885025 0.45254853],[0.53851801 0.87978479 0.06552261 0.87665206 0.32817295 0.82855173]
[0.51570684 0.83271774 0.02966637 0.54904841 0.0634725  0.73256201],[0.89039457 0.66605484 0.74786228 0.56226681 0.13810565 0.28474429],[0.25060688 0.07295272 0.37707785 0.7053476  0.71624282 0.46769985],[0.66410453 0.55028575 0.68748549 0.29707164 0.05217491 0.07696086],[0.71858981 0.52075694 0.53381898 0.88098228 0.67391987 0.89023879],[0.01944636 0.36928938 0.55978436 0.25272893 0.68863584 0.23810033]
[0.65104169 0.64010277 0.68098796 0.91544133 0.81516744 0.94918723],[0.47207213 0.9351697  0.23014299 0.17411236 0.5052765  0.52232479],[0.84605298 0.9540457  0.42192891 0.92250017 0.68118654 0.93133598],[0.12511668 0.34050605 0.90075366 0.8292157  0.53173478 0.59606182],[0.74997451 0.44948877 0.65458359 0.35874437 0.44990642 0.58990373],[0.30405588 0.63621124 0.87594756 0.34672685 0.35339254 0.83426754]
[0.65920871 0.74771702 0.12194659 0.53734618 0.97637413 0.65537666],[0.20764804 0.0095902  0.48967685 0.46923848 0.53161085 0.95723158],[0.91232605 0.50621503 0.57541001 0.9560008  0.5107959  0.17934225],[0.21021957 0.89681003 0.96859419 0.53771962 0.24809752 0.22675281],[0.15454111 0.43596592 0.21029514 0.05375087 0.75602423 0.90266055],[0.31960358 0.19644308 0.96175447 0.24291681 0.35482087 0.96846626]
[0.22556929 0.348653   0.61458313 0.46625923 0.60992863 0.28516254],[0.95272107 0.11248418 0.93236627 0.36770801 0.84074829 0.46941518],[0.755523   0.67255969 0.76294326 0.95823316 0.20986367 0.38874375],[0.89484856 0.68999122 0.11286443 0.38153099 0.48854222 0.63202022],[0.35792481 0.0983908  0.68620784 0.20507512 0.2357357  0.32075079],[0.99753492 0.85908958 0.87254331 0.57013619 0.19930711 0.1054093 ]
[0.43095054 0.20344081 0.64976162 0.83291082 0.90174396 0.67446792],[0.67219876 0.55819246 0.30240702 0.49736938 0.21030502 0.57441207],[0.84073445 0.73436194 0.40353567 0.03124496 0.43820954 0.39484058],[0.60343257 0.27036546 0.4720274  0.7359913  0.20491184 0.20877067],[0.38852621 0.90216542 0.87336093 0.54347539 0.95401847 0.35080384],"[2.11460257e-04 7.13733593e-01 6.60692772e-02 5.79214581e-01
 2.11964349e-01 7.60164300e-01]"
[0.97307557 0.32224693 0.36516384 0.95475857 0.16543635 0.50346555],[0.79519939 0.72082865 0.30405821 0.08162759 0.98935363 0.2970525 ],[0.4806679  0.41451619 0.78718805 0.08131848 0.75232354 0.23196444],[0.71516021 0.43887254 0.49695972 0.7762494  0.85505119 0.76105229],[0.82871072 0.39693281 0.05180948 0.67932401 0.04469706 0.14376836],[0.49599148 0.6463149  0.82995124 0.57633091 0.72061141 0.51715079]
[0.60493749 0.41241067 0.1383171  0.23177353 0.08376925 0.32519497],[0.60366391 0.73952504 0.48264345 0.46087916 0.59327009 0.03982821],[0.36417513 0.3334694  0.76339867 0.02743983 0.03840239 0.33616575],[0.21527963 0.05407434 0.19887922 0.09826039 0.73581063 0.79014902],[0.17279896 0.66547186 0.81558384 0.79383862 0.73859707 0.37482629],[0.54469942 0.65328663 0.36971372 0.30148664 0.91571152 0.08317235]
