[0.66793627 0.20834742 0.71061912 0.53672203 0.96890793 0.67306756],[0.6283419  0.75708464 0.10534644 0.40511632 0.80813986 0.89234905],[0.42136764 0.03139254 0.58012786 0.84793274 0.88496696 0.97507588],[0.63085199 0.03215665 0.87149641 0.51763097 0.70814431 0.64345108],[0.37395656 0.71139232 0.86102167 0.54034676 0.09318907 0.9575061 ],[0.51145348 0.87247028 0.61644938 0.14927973 0.67536319 0.47546874]
[0.90265719 0.85171286 0.41280488 0.88044067 0.36298903 0.33857316],[0.74096923 0.95904019 0.08246503 0.4514677  0.37217986 0.37809486],[0.25985596 0.17097736 0.15990282 0.80799041 0.09694963 0.97412465],[0.24736901 0.80338001 0.77892449 0.4333561  0.73940326 0.99128769],[0.11336824 0.60031185 0.49910465 0.45975176 0.7740238  0.52259178],[0.0625699  0.598762   0.29919042 0.40022171 0.1778066  0.93832323]
[0.91351406 0.92852365 0.46213285 0.79636356 0.35470245 0.43812067],[0.66141069 0.47148071 0.04528933 0.20455185 0.57596427 0.69074399],[0.66203096 0.47883585 0.45425609 0.7769724  0.66138687 0.94976195],[0.37316036 0.60538115 0.5280684  0.92908912 0.2639978  0.33366964],[0.07015313 0.86028012 0.52502164 0.57916397 0.70055383 0.1208312 ],[0.6337341  0.23145878 0.46054824 0.33550661 0.50372809 0.52973268]
[0.06255089 0.83474686 0.23203664 0.587342   0.81203701 0.60815403],[0.75086138 0.70912466 0.33760407 0.20194378 0.0956266  0.40949267],[0.38315922 0.52407577 0.15606619 0.29719544 0.93669324 0.00608734],[0.05022088 0.86473196 0.7605619  0.17520654 0.58583223 0.67774791],[0.94624227 0.60851114 0.66872907 0.73603367 0.15469124 0.12561968],[0.55187541 0.8328817  0.63659377 0.42761507 0.97554303 0.46756335]
[0.62373489 0.69402949 0.36815421 0.40443578 0.99266467 0.42114051],[0.13948386 0.17083763 0.99175614 0.0527116  0.90978077 0.62042537],[0.49382791 0.07158289 0.99078843 0.71339134 0.34392134 0.71913568],[0.14046347 0.20527788 0.83547737 0.41888481 0.43571903 0.22575099],[0.82665856 0.36967459 0.98476385 0.09581681 0.42820297 0.51616632],[0.84884658 0.3410417  0.57000104 0.78530393 0.50153011 0.5290411 ]
[0.31602944 0.36193116 0.58497212 0.34139864 0.25057699 0.66953349],[0.65339248 0.91984428 0.69331564 0.69961331 0.33008224 0.97996475],[0.15586964 0.81405468 0.67938654 0.31351968 0.41306835 0.06848588],[0.18830139 0.61410331 0.33343853 0.35632831 0.10622465 0.20465103],[0.44940245 0.91993268 0.61736995 0.00829018 0.04293958 0.78101418],[0.73570807 0.53688859 0.27177098 0.26431367 0.31423411 0.06174175]
[0.85926795 0.9586614  0.9369171  0.79685276 0.44323586 0.47055646],[0.81507125 0.07250824 0.63231622 0.13129403 0.0997404  0.19308106],[0.05946941 0.97213594 0.60311864 0.85884889 0.62173737 0.51770238],[0.97814197 0.36372475 0.98909809 0.44358174 0.40228779 0.37217529],[0.65455449 0.69568317 0.75610432 0.80574531 0.54182322 0.62133031],[0.09848949 0.73460725 0.80643927 0.38886019 0.51354618 0.41127611]
[0.26831712 0.08240577 0.61551487 0.56028991 0.67404812 0.85487408],[0.13852087 0.43563442 0.84633521 0.69010291 0.41494848 0.09486733],[0.92132982 0.28763159 0.09185062 0.62055395 0.82177628 0.57168403],[0.62206393 0.87825287 0.74494239 0.2038704  0.07058581 0.53922921],[0.44360855 0.21343662 0.13794837 0.35022869 0.62589261 0.55602311],[0.14451392 0.13053492 0.77647294 0.89215822 0.83429647 0.18202044]
[0.30813712 0.50662251 0.30287947 0.85620229 0.34393916 0.93644701],[0.93373968 0.19563567 0.11908952 0.88441854 0.82887677 0.65593877],[0.65218945 0.59744971 0.19280512 0.93134999 0.91435626 0.97665534],[0.89442708 0.97252766 0.90485392 0.47123577 0.65716005 0.19763467],[0.22494184 0.9794594  0.12584396 0.89196412 0.03569549 0.84075283],[0.022269   0.76889164 0.73807084 0.78733779 0.71846673 0.18254816]
[0.15276431 0.40529366 0.62635287 0.34480167 0.79058601 0.77564774],[0.66120322 0.06906851 0.41416234 0.69204858 0.45091144 0.86325698],[0.47750754 0.09122922 0.62121153 0.21451783 0.75695052 0.97911943],[0.10760126 0.51773044 0.49722276 0.02496284 0.99466474 0.26440605],[0.0526582  0.52770848 0.66660496 0.81616776 0.15839189 0.69339599],[0.65710328 0.63127327 0.35308992 0.7539461  0.8551302  0.90035607]
[0.80053345 0.12294234 0.89289141 0.97538107 0.37251101 0.99693624],[0.26562944 0.8300258  0.37176305 0.24145569 0.66212244 0.02752609],[0.40177293 0.78882503 0.5871084  0.14734749 0.95430759 0.1514799 ],[0.83226544 0.48324239 0.52795776 0.00627994 0.32755986 0.54730143],[0.4007023  0.16876472 0.80449189 0.05964212 0.4410287  0.88371822],[0.57409375 0.27042821 0.89618366 0.34770908 0.33585245 0.01417673]
[0.51677866 0.22084283 0.6521448  0.48103185 0.46446719 0.21036647],[0.06245144 0.70856401 0.15887862 0.84120353 0.63246988 0.67552715],[0.45539274 0.04083389 0.08494754 0.65407211 0.8581705  0.17800424],[0.90487928 0.42808886 0.95005908 0.65446072 0.11383888 0.74157929],[0.05977464 0.14287101 0.9673826  0.00182661 0.63877287 0.81445596],[0.03004947 0.60509075 0.40432796 0.83850365 0.76542169 0.56475221]
[0.60828154 0.09271123 0.84890507 0.89207576 0.61112064 0.69661334],[0.236401   0.43298195 0.19804155 0.91441925 0.82367498 0.77504543],[0.91405268 0.14310757 0.17811801 0.61665257 0.13720546 0.48346965],[0.09427288 0.12512631 0.94904849 0.59810895 0.01580508 0.46255935],[0.88452578 0.62775459 0.73539086 0.1984692  0.74406595 0.62980369],[0.17132471 0.78391267 0.02634541 0.20986332 0.42705275 0.87369816]
[0.56069687 0.40256628 0.11812054 0.95595831 0.7349656  0.25093703],[0.22977673 0.96529353 0.32456443 0.6023237  0.64131951 0.89060083],[0.22843202 0.2406276  0.07843565 0.50864725 0.80878887 0.10866564],[0.62299011 0.04286809 0.86534431 0.09987616 0.70400546 0.44580373],[0.93663418 0.4357833  0.55181039 0.00493664 0.54475494 0.4675863 ],[0.46143245 0.83017083 0.36245321 0.56016282 0.85583568 0.50192421]
[0.80494903 0.38292775 0.07959119 0.21420611 0.47145844 0.56049498],[0.1831208  0.91206171 0.95506233 0.23003528 0.5837141  0.54935208],[0.0960179  0.58713961 0.09999231 0.30872412 0.32357241 0.88880758],[0.83931552 0.23171029 0.29651578 0.56367692 0.12881327 0.02024164],[0.67125572 0.12165337 0.6519544  0.21521268 0.82985866 0.76793459],[0.97489249 0.4318945  0.65966561 0.6181213  0.77396133 0.90485625]
[0.47734192 0.04247492 0.61594705 0.35112826 0.59037428 0.99689594],[0.88448167 0.36510375 0.23903368 0.11802491 0.4034499  0.30896981],[0.11213733 0.03923773 0.42100258 0.11030958 0.66066059 0.38852914],[0.6311236  0.01814671 0.11609651 0.87603235 0.68566236 0.58826066],[0.16683932 0.5109265  0.54284768 0.34341426 0.47763815 0.39858977],[0.32701347 0.45303297 0.0625375  0.99362265 0.13165663 0.33003403]
[0.39087783 0.76923984 0.42721808 0.49292287 0.65626511 0.80339026],[0.2041205  0.63009453 0.26169171 0.16839902 0.02542111 0.74690551],[0.04624838 0.02043604 0.32947191 0.6955991  0.29110856 0.10018241],[0.31971718 0.82143051 0.66687783 0.24511121 0.36204624 0.13602752],[0.47691744 0.1209459  0.74611533 0.42170331 0.60988284 0.47174623],[0.14290634 0.54978505 0.53957164 0.49337    0.40533907 0.54127514]
[0.530613   0.4073533  0.49838316 0.76809812 0.1627833  0.24352909],[0.6321707  0.65955676 0.42232923 0.0781427  0.63616079 0.52616803],[0.65668152 0.93900959 0.21980061 0.55687533 0.24404209 0.23005827],[0.96111289 0.56916899 0.18639555 0.98190083 0.33991375 0.31086627],[0.35036589 0.81523409 0.25422258 0.77929421 0.59387893 0.30538015],[0.98962048 0.97274849 0.69262135 0.47701888 0.56671862 0.62594044]
[0.17135309 0.53511872 0.23160119 0.54284802 0.44662934 0.39110818],[0.73411434 0.99120408 0.37456257 0.80793856 0.63085964 0.74322363],[0.2035006  0.58044721 0.04634161 0.09498419 0.54652627 0.73470141],[0.22182613 0.73500272 0.38467082 0.80182729 0.85033052 0.78739434],[0.37548682 0.24387944 0.68953248 0.76307966 0.30891671 0.36807611],[0.45569004 0.15420582 0.66322665 0.61476607 0.73794494 0.68371474]
[0.78975428 0.14961983 0.14722689 0.96740388 0.716556   0.55445001],[0.28773472 0.53106691 0.54128701 0.66759543 0.26732592 0.10086735],[0.94577126 0.48354998 0.26951315 0.42784327 0.40340204 0.75777552],[0.08692519 0.88657835 0.4418279  0.41059825 0.83407326 0.08443055],[0.03428901 0.86508029 0.51754022 0.1220593  0.8156823  0.35839277],[0.24652013 0.1487322  0.44084342 0.88073937 0.77894732 0.61735012]
[0.02097244 0.0243145  0.91049502 0.82697679 0.3187679  0.83626567],[0.82313014 0.97401919 0.54368565 0.41585083 0.36088615 0.33948573],[0.24831611 0.48898172 0.35079047 0.8765268  0.73816258 0.52291067],[0.36591395 0.83131311 0.52989298 0.94640932 0.32276272 0.21123906],[0.37448926 0.99095211 0.80492686 0.25449982 0.43697942 0.78580298],[0.62057093 0.56672082 0.69284811 0.54790895 0.57991157 0.25715859]
[0.51799016 0.41170075 0.80121172 0.4907088  0.79686295 0.38003691],[0.15400886 0.58965582 0.77084334 0.43560644 0.87265208 0.73567836],[0.45893109 0.49044451 0.44745385 0.06817564 0.67982295 0.65036678],[0.55766352 0.20309779 0.83018099 0.30372823 0.16986296 0.14448829],[0.55912431 0.49406237 0.12126997 0.92824721 0.59862592 0.1249885 ],[0.76115773 0.05612437 0.1346378  0.15201105 0.273027   0.64167671]
[0.2003721  0.97807355 0.20575532 0.43386897 0.68950413 0.21860742],[0.99025195 0.0700571  0.61891935 0.02245229 0.32550563 0.41083716],[0.58959323 0.32473113 0.52609165 0.53339943 0.33014885 0.41799558],[0.4096869  0.497005   0.85207354 0.88007781 0.40472725 0.58005681],[0.97373729 0.62343489 0.92059212 0.87137747 0.70149044 0.12802587],[0.43160761 0.87497487 0.43764621 0.48653774 0.2531495  0.21762984]
[0.76450804 0.12770423 0.85739598 0.13015564 0.2797302  0.48270061],[0.80463872 0.32661923 0.5081982  0.96066834 0.60539008 0.29458388],[0.46836086 0.5024304  0.72361747 0.547168   0.49626499 0.58036871],[0.27253669 0.52587049 0.70728029 0.77333932 0.48334346 0.85871213],[0.70293232 0.53385619 0.20829656 0.61895264 0.03629449 0.19802746],[0.99082708 0.3008102  0.06168152 0.5101355  0.94731005 0.94136201]
[0.63196022 0.97921755 0.18719857 0.73068043 0.42693121 0.23470739],[0.56252293 0.86409165 0.3046946  0.20150619 0.07228588 0.36160717],[0.61761037 0.52390004 0.18343223 0.66844551 0.54554818 0.26142546],[0.41162202 0.189831   0.24633209 0.68277087 0.82796463 0.53510599],[0.09495239 0.95802323 0.33176977 0.57269685 0.41971798 0.13717881],[0.24262045 0.51222611 0.99689006 0.90829059 0.50170532 0.08256523]
[0.04276313 0.90840618 0.06343311 0.97614783 0.97297536 0.95262997],[0.98030955 0.32506551 0.28844359 0.91911941 0.7569673  0.78770918],[0.12085284 0.48646253 0.0275485  0.90130907 0.06960643 0.37492132],[0.03040913 0.65193423 0.39502971 0.33515432 0.87582611 0.59742184],[0.78927689 0.34521029 0.31804373 0.17924138 0.06646306 0.24568383],[0.76780149 0.67264523 0.29792099 0.33816717 0.60526731 0.23712295]
[0.68610466 0.11847941 0.97807435 0.01659365 0.63547871 0.35633834],[0.4111721  0.07374317 0.30385103 0.47861394 0.03048817 0.24696536],[0.43208187 0.8134582  0.61397818 0.55439168 0.51605163 0.6654977 ],[0.26047786 0.85145679 0.16918884 0.9848216  0.63925767 0.93331097],[0.14786304 0.92095883 0.62029916 0.47827824 0.70185514 0.16864758],[0.41998115 0.5009413  0.74698018 0.44374869 0.15872754 0.90246072]
[0.27484649 0.65097554 0.38542073 0.51111244 0.83169826 0.75323958],[0.7932325  0.85710372 0.25758363 0.65417694 0.0192543  0.7763089 ],[0.36036525 0.37580339 0.07359176 0.38687477 0.4113747  0.16489909],[0.45064037 0.18410817 0.58350123 0.23427109 0.99886814 0.66775224],[0.34126364 0.29961654 0.99062197 0.03906121 0.73728157 0.99326448],[0.13982948 0.61618331 0.41114833 0.53089127 0.26658251 0.32590686]
[0.50531997 0.61684395 0.72333792 0.26741359 0.65509584 0.42789708],[0.80607815 0.66774722 0.58266237 0.45908527 0.88885777 0.70658947],[0.64991519 0.16518848 0.75874394 0.21514368 0.2382371  0.51113517],[0.31024291 0.96125997 0.07456795 0.68960241 0.9758444  0.36037613],[0.77262838 0.45432768 0.36561583 0.98334983 0.44195378 0.03506063],[0.16020073 0.94833234 0.86091931 0.50877966 0.69539301 0.94318471]
[0.34032475 0.92372405 0.07864164 0.46147523 0.0270013  0.35479503],[0.32393889 0.86137971 0.05294271 0.344628   0.30382387 0.71217056],[0.7461684  0.18438771 0.00251332 0.71523016 0.40172328 0.25181636],[0.73961277 0.38333931 0.95698602 0.44981276 0.24181023 0.24041182],[0.93114311 0.20507143 0.6466954  0.31953477 0.61463423 0.9906137 ],[0.77059165 0.48272865 0.85750539 0.45819484 0.03287477 0.05798293]
[0.11415148 0.11715715 0.36924935 0.51631843 0.32591767 0.55459053],[0.49904416 0.65623252 0.39024274 0.288227   0.57461912 0.60476001],[0.87602097 0.70455572 0.76720409 0.43017396 0.61126194 0.62923645],[0.23249326 0.47530471 0.46944207 0.0297415  0.96288235 0.58778888],[0.31183305 0.50743191 0.01195702 0.44865037 0.03938136 0.00193437],[0.8063459  0.21131229 0.52380551 0.1304509  0.96853904 0.97880022]
[0.56076464 0.18815492 0.99376324 0.10582839 0.39761628 0.22373936],[0.27559495 0.03606245 0.52577108 0.34907586 0.45080698 0.74898334],[0.82920255 0.74817787 0.21595278 0.47968977 0.98900451 0.85499988],[0.66096617 0.43478734 0.02415959 0.1722705  0.31823865 0.82732194],[0.02715582 0.64132668 0.90873373 0.77488437 0.40080075 0.46602509],[0.91379085 0.42666418 0.55404398 0.89908333 0.65543492 0.84040033]
[0.10668597 0.39549686 0.13445198 0.44646876 0.49320099 0.87459466],[0.77420786 0.34235315 0.88758691 0.09340924 0.436095   0.86993794],[0.21699642 0.98011688 0.53245112 0.63631263 0.59392892 0.67072519],[0.85886657 0.32095649 0.48987589 0.03973098 0.92370721 0.06955288],[0.63754964 0.19731285 0.99239334 0.00163239 0.32985333 0.96086879],[0.67916689 0.64542902 0.24515699 0.57503823 0.61729174 0.43804203]
[0.4787175  0.13599664 0.41685684 0.57247953 0.9251111  0.7412052 ],[0.14017095 0.67161485 0.87443234 0.04173394 0.55149544 0.99344931],[0.5299284  0.22176032 0.3561328  0.69694866 0.37961906 0.13402738],[0.44344519 0.97287116 0.6828551  0.28209151 0.39861171 0.55097303],[0.81961532 0.58782172 0.31168399 0.58915524 0.44094734 0.53682113],[0.19116157 0.89436344 0.15673635 0.16529271 0.29394878 0.92131519]
[0.98740684 0.03955322 0.96800403 0.43123056 0.38378963 0.43450081],[0.358066   0.74225494 0.8953432  0.0490951  0.8018474  0.06759196],[0.31785504 0.6812209  0.55613249 0.68430254 0.99667149 0.20002257],[0.55711617 0.48050253 0.32746531 0.67563673 0.24183924 0.29774417],[0.1381859  0.95315602 0.61724425 0.01050952 0.08700727 0.22084911],[0.91594833 0.5126021  0.38476771 0.23096622 0.59495902 0.43970529]
[0.67136681 0.05815686 0.38497827 0.3619731  0.55639874 0.4711383 ],[0.09618189 0.16986645 0.32917471 0.02027329 0.32132957 0.38032837],[0.75220825 0.8301754  0.54607785 0.56709456 0.5152347  0.93855816],[0.65279503 0.07643891 0.68796314 0.16990031 0.71356159 0.84038785],[0.42304044 0.89500381 0.29225807 0.75596448 0.38609739 0.17269783],[0.79921415 0.51266635 0.83084682 0.5752735  0.74739964 0.85099794]
[0.75217292 0.77916047 0.38840904 0.80829932 0.41953008 0.01761922],[0.24839854 0.09852568 0.6382251  0.64272578 0.91089026 0.89561779],[0.49629925 0.67380716 0.88959227 0.87142218 0.00201434 0.30509946],[0.99393442 0.99348163 0.92987094 0.90353233 0.29684198 0.22365538],[0.18724951 0.44642791 0.57731219 0.46398126 0.37200602 0.16207019],[0.50068441 0.02753826 0.79270983 0.7321979  0.19162941 0.15892554]
[0.39928394 0.78639687 0.36379361 0.39414766 0.06210944 0.10104106],[-0.02978906  0.77773032  0.72572657  0.31198235  0.79863388  0.2033938 ],[ 0.3962399   0.2009368   0.92936499  0.89199027 -0.04540477 -0.02036825],[0.80725444 0.09368507 0.11415614 0.52509591 0.65672059 0.65577194],[0.53313526 0.00145929 0.32496608 0.87615315 0.79104164 0.19812746],[0.71806718 0.34304262 0.59578501 0.53735352 0.43627114 0.3806245 ]
[-0.01768419 -0.81686424 -0.73291867 -0.59828877 -0.16495781 -0.35962635],[ 0.17291311 -0.61108537 -0.42494429 -0.57566734 -0.50432925 -0.72725236],[0.58566842 0.59840594 0.97000311 0.74851391 0.856626   0.52116326],[0.01096791 0.66628951 0.95922771 0.59504866 0.61348274 0.84042992],[ 0.5253506   0.7347378  -0.05182123 -0.09758941  0.48358793  0.57792166],[ 0.01142878 -0.58302034 -0.516056   -0.30933235 -0.48913704 -0.58291234]
[ 0.32208846 -0.15064972 -1.2569556  -1.17576287 -0.59106733  0.55387953],[-0.23847154  0.13906542 -1.34393625 -0.88651841 -0.74647777  0.29338569],[ 0.04703342 -0.48610303 -1.14025036 -1.21668382 -0.4200324  -0.62838821],[-0.02715289  0.12052606 -1.61511976 -0.86874443 -0.33754974 -0.57481386],[-0.54116543  0.18321205 -1.05933496 -1.04112228 -0.83591662  0.08461597],[-0.05309744 -0.33752722 -1.59238132 -1.03370904 -0.17812011 -0.20654885]
[-1.73870726 -1.70174099 -1.62249721 -1.65529239 -1.66887688 -1.66784342]
